SMILES,Caco2,CYP1A2i_c,CYP2C9i_c,CYP2C19i_c,CYP3A4i_c,CYP2D6i_c,CYP1A2s,CYP2C9s,CYP2C19s,CYP2D6s,CYP3A4s,HLM,DLM,RLM,hERG
CCCN1CCc2cccc3c2[C@@H]1Cc1ccc(O)c(O)c1-3,,0,,,,0,,,,,,,,,
CN1CCc2cc(O)cc3c2[C@H]1Cc1ccc(O)c(O)c1-3,,0,0,0,0,0,,,,,,,,,
CCCN1CCc2cc(O)cc3c2[C@H]1Cc1ccc(O)c(O)c1-3,,1,,,0,0,,,,,,,,,
CCCN(CCC)CCc1ccc(O)c(O)c1,,0,0,1,0,,,,,,,,,,
C=CCN1CCc2cccc3c2[C@@H]1Cc1ccc(O)c(O)c1-3,,1,0,0,0,0,,,,,,,,,
Oc1cc2c(cc1O)[C@H](c1ccccc1)CNCC2,,0,1,1,1,0,,,,,,,,,
COc1cc(C[C@H](C)N)c(OC)cc1I,,0,0,1,0,0,,,,,,,,,
C[C@H](N)c1cccc(Cl)c1Cl,,1,,1,1,1,,,,,,,,,
CCCn1c(=O)c2c(ncn2C)n(CCC)c1=O,,0,0,0,0,0,,,,,,,,,
CCCC[C@]1(C2CCCC2)Cc2cc(OCC(=O)O)c(Cl)c(Cl)c2C1=O,,0,,0,0,0,,,,,,,,,
O=c1[nH]c2cc(Cl)c(Cl)cc2[nH]c1=O,,0,0,1,1,0,,,,,,,,,
C#CCn1c(=O)c2c(ncn2C)n(C)c1=O,,1,1,1,,0,,,,,,,,,
CO[C@@H]1CC=C2CCN3CCC4=C(CC(=O)OC4)[C@]23C1,,1,,1,,0,,,,,,,,,
NCCC[C@@](N)(C(=O)O)C(F)F,,0,,1,0,,,,,,,,,,
CCCN1CCC[C@H](c2cccc(C#N)c2)C1,,0,0,0,0,0,,,,,,,,,
COc1cccc(OC)c1OCCNC[C@@H]1COc2ccccc2O1,,1,,1,0,0,,,,,,,,,
C[C@@H]1O[C@@H](O[C@H]2C[C@@H](O)[C@]3(CO)[C@@H]4[C@@H](O)C[C@]5(C)[C@H]([C@@H]6COC(=O)C6)CC[C@@]5(O)[C@H]4CC[C@@]3(O)C2)[C@H](O)[C@H](O)[C@@H]1O,,1,1,1,,0,,,,,,,,,
C[C@@H](CCc1ccc(O)cc1)NCCc1ccc(O)c(O)c1,,0,0,0,0,0,,,,,,,,,
CC[C@H](C)[C@@H]1CN[C@H](C(=O)O)[C@H]1CC(=O)O,,1,1,1,0,0,,,,,,,,,
C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C,,0,0,0,0,0,,,,,,,,,
O=C(CCCN1C=C[C@@H](n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,,0,1,1,1,1,,,,,,,,,
COC(=O)[C@@H](N)Cc1ccc(O)c(O)c1,,1,1,1,1,0,,,,,,,,,
OC[C@@H]1NC[C@@H](O)[C@H]1O,,0,,1,0,0,,,,,,,,,
Cc1cc(N)c2ccccc2[n+]1CCCCCCCCCCCCCC[n+]1c(C)cc(N)c2ccccc21,,1,,1,0,,,,,,,,,,
COc1ccc([C@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@H]2OC(C)=O)cc1,,0,,1,0,0,,,,,,,,,
COc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@H](C2)N(C)CC3,,0,,0,,0,,,,,,,,,
c1ccc2c(c1)[I+]c1ccccc1-2,,0,0,0,,0,,,,,,,,,
CN(C)C(=O)/N=N\C(=O)N(C)C,,1,0,,1,,,,,,,,,,
Cc1cc(N)c2ccccc2[n+]1CCCCCCCCCC[n+]1c(C)cc(N)c2ccccc21,,1,1,1,1,1,,,,,,,,,
CNCCCN1c2ccccc2CCc2ccccc21,,0,,0,0,,,,,,,,,,
C[C@]12CC[C@H](O)CC1=CC[C@@H]1[C@H]2CC[C@]2(C)C(=O)CC[C@H]12,,0,0,0,0,,,,,,,,,,
CN(C)C(N)=NCCC[C@H](N)C(=O)O,,1,1,1,1,,,,,,,,,,
C[C@H](N)[C@H](O)c1ccc(O)c(O)c1,,1,0,0,0,,,,,,,,,,
COc1cc(C(=O)OCCCN2CCCN(CCCOC(=O)c3cc(OC)c(OC)c(OC)c3)CC2)cc(OC)c1OC,,0,0,0,0,0,,,,,,,,,
Cn1c(=O)[nH]c2ncn(C)c2c1=O,,1,1,1,0,,,,,,,,,,
COC1=C(OC)C(=O)c2ccccc2C1=O,,1,1,1,1,1,,,,,,,,,
CCC(=O)N1CCN(C(=O)c2ccccc2)CC1,,0,,,0,0,,,,,,,,,
CC1(C)CCC=[N+]1[O-],,1,,,1,0,,,,,,,,,
O=C1[C@@H]2C=CC=CC2=NC(=S)N1CCN1CCC(=C(c2ccc(F)cc2)c2ccc(F)cc2)CC1,,1,0,,,1,,,,,,,,,
Oc1cc2c(cc1O)[C@H]1c3ccccc3CN[C@@H]1CC2,,0,,,0,0,,,,,,,,,
C[N+]1(C)CCN(c2ccccc2)CC1,,1,,1,,0,,,,,,,,,
CC(C)N(CC[C@@](C(N)=O)(c1ccccc1)c1ccccn1)C(C)C,,0,1,1,1,1,,,,,,,,,
CN(C)[C@@H]1C(=O)C(C(N)=O)=C(O)[C@]2(O)C(=O)C3=C(O)c4c(O)ccc(Cl)c4[C@H](O)[C@H]3C[C@@H]12,,1,,,,0,,,,,,,,,
O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CCN(CC(=O)O)CC(=O)O,,0,,,0,0,,,,,,,,,
O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,,0,0,0,,0,,,,,,,,,
CCCCCCCCCCCCCCC[C@H](O)[C@H](N)CO,,1,1,1,0,0,,,,,,,,,
COc1ccc(CCNC[C@H](O)c2ccc(O)cc2)cc1OC,,0,,,0,,,,,,,,,,
CCN(CC)CCOC(=O)C1(C2CCCCC2)CCCCC1,,1,1,,1,,,,,,,,,,
O=c1oc(Cl)c(Cl)c2ccccc12,,0,,1,1,0,,,,,,,,,
Clc1ccc(N2C[C@H]3CC[C@@H](C2)N3)nn1,,1,0,,,0,,,,,,,,,
CCCCCCCCCCC/C=C\C(C)(C)/C=C\CCCC(=O)O,,0,,,0,0,,,,,,,,,
NC(=NCc1ccc(Cl)c(Cl)c1)NC(=O)c1nc(Cl)c(N)nc1N,,1,0,1,1,0,,,,,,,,,
OC[C@@H]1O[C@@H](n2cnc3cncnc32)[C@@H](O)[C@H]1O,,0,0,0,0,0,,,,,,,,,
CC[C@@H]1Cc2cc(O)ccc2C2=C1c1ccc(O)cc1C[C@H]2CC,,0,0,0,0,0,,,,,,,,,
NC(=O)CNCCC(c1ccccc1)c1ccccc1,,0,,1,0,0,,,,,,,,,
CC1=NS(=O)(=O)c2cc(Cl)ccc2N1,,0,1,1,1,0,,,,,,,,,
O=C(O)Cc1ccc(O)c(O)c1,,1,,1,0,0,,,,,,,,,
OC[C@@H]1NC[C@@H](O)[C@@H](O)[C@H]1O,,0,0,0,0,0,,,,,,,,,
OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1,,1,1,1,,,,,,,,,,,
C[C@@H]1c2cccc(O)c2C(O)=C2C(=O)[C@@]3(O)C(O)=C(C(N)=O)C(=O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21,,0,1,1,0,1,,,,,,,,,
NCCCCCCCCCCN,,1,1,1,1,1,,,,,,,,,
COC(=O)c1cc2c(cn1)[nH]c1ccccc12,,0,0,,0,0,,,,,,,,,
CCc1c(C(=O)OC)ncc2[nH]c3cc(OC)c(OC)cc3c12,,0,0,0,0,0,,,,,,,,,
CCc1cc(Cl)c(OC)c(C(=O)NC[C@H]2CCN(CC)C2)c1O,,1,,0,,0,,,,,,,,,
OC[C@@H]1O[C@@H](n2cnc3c(N[C@@H]4C[C@@H]5CC[C@H]4C5)ncnc32)[C@@H](O)[C@H]1O,,0,0,,0,0,,,,,,,,,
CCCCCC[C@@H]([C@H](C)O)n1cnc2c(N)ncnc21,,1,0,1,,0,,,,,,,,,
COc1cc([C@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@H]5CO[C@@H](C)O[C@]5(O)C[C@H]3O)[C@@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,,0,,1,1,0,,,,,,,,,
CCCCCCCCCCCCCCCCCCOC[C@@H](COP(=O)([O-])OCC[N+](C)(C)C)OC,,0,0,,0,1,,,,,,,,,
CCOC(=O)c1cnc2c(cnn2CC)c1NN=C(C)C,,1,,1,1,,,,,,,,,,
CC[C@@H]1CN2CCc3cc(OC)c(OC)cc3[C@H]2C[C@@H]1C[C@@H]1NCCc2cc(OC)c(OC)cc21,,0,,1,1,0,,,,,,,,,
CCNC(=O)[C@@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@@H](O)[C@H]1O,,1,,1,,0,,,,,,,,,
CC(C)C[C@H](NC(=O)[C@@H]1O[C@H]1C(=O)O)C(=O)NCCCCN=C(N)N,,0,,,0,0,,,,,,,,,
CCSC(=N)N,,1,,1,1,,,,,,,,,,
CC[N+](C)(C)c1cccc(O)c1,,1,1,1,1,0,,,,,,,,,
CC[C@]1(C2=NCCN2)Cc2ccccc2O1,,0,,,,0,,,,,,,,,
Cc1c2ccncc2c(C)c2c1[nH]c1ccccc12,,1,,1,0,0,,,,,,,,,
CCCCCCCCCCCCCCCC(=O)NC[C@@H](COP(=O)([O-])OCC[N+](C)(C)C)OCC,,1,1,1,1,0,,,,,,,,,
CCN1C(=O)C=CC1=O,,0,0,0,,0,,,,,,,,,
O=C(O)CN(CCOCCOCCN(CC(=O)O)CC(=O)O)CC(=O)O,,1,0,,0,1,,,,,,,,,
CC[C@]1(C)CC(=O)NC1=O,,1,1,,0,0,,,,,,,,,
O=C(O)[C@H]1[C@H](C(=O)O)[C@H]2CC[C@@H]1O2,,1,,,0,,,,,,,,,,
CNC(=O)Oc1ccc2c(c1)[C@@]1(C)CCN(C)[C@@H]1N2C,,0,,,0,,,,,,,,,,
OCCN1CCN(CC/C=C2\c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,,1,1,1,,1,,,,,,,,,
Cc1nc2c([nH]1)c(=O)n(C)c(=O)n2Cc1ccco1,,0,,1,,0,,,,,,,,,
C[C@@H](Cc1ccc(O)cc1)NC[C@@H](O)c1cc(O)cc(O)c1,,0,0,0,,,,,,,,,,,
COCCCC/C(=N/OCCN)c1ccc(C(F)(F)F)cc1,,1,0,,1,0,,,,,,,,,
NS(=O)Oc1cc(C(=O)O)c(NCc2ccco2)cc1Cl,,0,,1,1,,,,,,,,,,
N[C@H](Cc1ccc(F)cc1)C(=O)O,,0,0,0,,0,,,,,,,,,
OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,,1,0,1,1,1,,,,,,,,,
CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1,,,,,,,1,0,,0,0,,,,
O=C1NCC2(CCN(CCc3ccccc3)CC2)O1,,1,1,,0,0,,,,,,,,,
CCCCc1ccc(C(=O)O)nc1,,,,,,,,0,,0,0,,,,
Oc1ccc([C@@H]2CNCCc3c2cc(O)c(O)c3Cl)cc1,,0,0,0,0,,,,,,,,,,
C=C[C@@]1(C)CC(=O)[C@@]2(O)[C@@]3(C)[C@H](O)CCC(C)(C)[C@@H]3[C@H](O)[C@H](OC(C)=O)[C@]2(C)O1,,0,0,0,0,0,,,,,,,,,
NC(N)=Nc1nc(CSCC/C(N)=N/S(N)(=O)=O)cs1,,,,,,,,,0,,0,,,,
CCCn1c(=O)c2[nH]c(C3CCCC3)nc2n(CCCOC(=O)c2ccc(S(=O)(=O)F)cc2)c1=O,,1,0,0,,,,,,,,,,,
CC(C)=CCC/C(C)=C/CC/C(C)=C/CSc1ccccc1C(=O)O,,1,0,0,0,1,,,,,,,,,
C[C@@H]1O[C@@H](n2cc(F)c(=O)[nH]c2=O)[C@H](O)[C@@H]1O,,,,,,,,,,1,,,,,
CC(C)(C(=O)O)c1ccc([C@@H](O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,,0,0,0,,0,,,,,,,,,
O=C(O)C1=CCNCC1,,0,0,0,,1,,,,,,,,,
O=C(O)C1=CCCNC1,,1,0,0,,0,,,,,,,,,
Cc1o[nH]c(=O)c1C[C@H](N)C(=O)O,,0,0,,0,0,,,,,,,,,
NCc1cc(=O)[nH]o1,,0,0,0,0,0,,,,,,,,,
NC(N)=N/N=C\c1c(Cl)cccc1Cl,,0,0,0,0,0,,,,,,,,,
N[C@H](CCC(=O)NCS(=O)(=O)O)C(=O)O,,0,0,0,0,1,,,,,,,,,
C[C@@H]1Cc2cc3c(cc2C(c2ccc(N)cc2)=NN1)OCO3,,0,0,0,0,0,,,,,,,,,
COC(=O)N1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)[C@H](CN2CCCC2)C1,,,,,,,,,,,0,,,,
CN(C)c1cc2c(Nc3ccc4c(cnn4Cc4ccccc4)c3)ncnc2cn1,,0,0,0,0,0,,,,,,,,,
NC(N)=NC(=O)Cc1c(Cl)cccc1Cl,,0,,,0,,,,,,,,,,
N[C@H](CCC(=O)O)C(=O)O,,1,,1,1,1,,,,,,,,,
NC(=O)CC[C@@H](N)C(=O)O,,0,0,0,0,0,,,,,,,,,
C/C=C1\C(=O)C[C@@H]2[C@@H]3CCC4=CC(=O)CC[C@@]4(C)[C@H]3CC[C@@]12C,,0,0,0,0,0,,,,,,,,,
COc1ccc(NC(=O)c2ccc(-c3ccc(-c4noc(C)n4)cc3C)cc2)cc1N1CCN(C)CC1,,0,0,0,1,0,,,,,,,,,
NC(N)=N[C@H](CCC(=O)O)C(=O)O,,0,0,0,0,,,,,,,,,,
CC[N+](CC)(CC)CCOc1cccc(OCC[N+](CC)(CC)CC)c1OCC[N+](CC)(CC)CC,,0,0,0,,0,,,,,,,,,
c1ccc(CCCN2CCN(CCOC(c3ccccc3)c3ccccc3)CC2)cc1,,1,0,,0,0,,,,,,,,,
NC(N)=NCCNOS(=O)c1cccc2cnccc12,,0,0,0,0,,,,,,,,,,
C[C@@H]1CNCCN1S(=O)(=O)c1cccc2cnccc12,,0,0,0,,0,,,,,,,,,
NCCNS(=O)(=O)c1cccc2cnccc12,,0,0,0,0,0,,,,,,,,,
O[Si@](CCCN1CCCCC1)(c1ccc(F)cc1)C1CCCCC1,,0,0,0,0,,,,,,,,,,
C[C@H](N)Cc1cnc[nH]1,,0,,,0,,,,,,,,,,
COc1cc([C@H](O)C(=O)O)ccc1O,,0,0,0,0,0,,,,,,,,,
CCCN(CCC)[C@@H]1CCc2cccc(O)c2C1,,0,0,0,0,0,,,,,,,,,
CCCN(CCC)[C@@H]1CCc2ccc(O)cc2C1,,0,0,0,0,0,,,,0,,,,,
C[N+](C)(C)CCCCCC[N+](C)(C)C,,0,,0,,0,,,,,,,,,
COc1cc(CC(=O)O)ccc1O,,0,0,0,0,0,,,,,,,,,
COc1cc([C@H](O)CO)ccc1O,,1,,0,,0,,,,,,,,,
NNc1nncc2ccccc12,,,,,,,0,,,,,,,,
OCc1cnc[nH]1,,0,0,0,0,0,,,,,,,,,
Nc1c2c(nc3ccccc13)CCC[C@H]2O,,0,0,0,0,0,,,,,,,,,
O=c1cc(O)cc(/C=C\c2ccc(O)c(O)c2)o1,,0,,0,0,0,,,,,,,,,
CC(=O)[C@@]1(O)CC[C@@H]2[C@@H]3CCC4=CC(=O)CC[C@@]4(C)[C@H]3CC[C@]21C,,1,1,1,0,,,,,,,,,,
NCCc1cnc[nH]1,,0,0,0,,0,,,,,,,,,
Cc1nccc2c1[nH]c1ccccc12,,0,0,0,0,0,,,,,,,,,
NC(=NCCC[C@H](N)C(=O)O)NO,,1,0,0,0,,,,,,,,,,
CCCCC#Cc1nc(N)c2ncn([C@@H]3O[C@@H](C(=O)NCC)[C@H](O)[C@@H]3O)c2n1,,0,0,0,0,0,,,,,,,,,
N[C@@H](Cc1cnc[nH]1)C(=O)O,,1,1,1,1,1,,,,,,,,,
NC(=O)NO,,,,,,,,,0,,0,,,,
O=C(O)Cc1c[nH]c2ccc(O)cc12,,0,0,0,0,0,,,,,,,,,
NNCc1cccc(O)c1,,1,0,0,0,,,,,,,,,,
NO,,1,0,0,0,0,,,,,,,,,
NNC(=O)c1ccc(O)cc1,,1,0,0,0,1,,,,,,,,,
CC(C)Cc1ccc([C@H](C)C(=O)O)cc1,,,,,,,1,0,,1,0,,,,
C[C@]1(C2CCCC2)Cc2cc(OCC(=O)O)c(Cl)c(Cl)c2C1=O,,1,0,0,1,,,,,,,,,,
CN[C@@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,,1,,0,,0,,,,,,,,,
CC(C)N[C@@H](C)Cc1ccc(I)cc1,,,,,,,,0,,0,1,,,,
CN(C(=O)Cc1ccc(Cl)c(Cl)c1)[C@@H](CN1CCCC1)c1cccc(OCC(=O)O)c1,,0,0,0,0,0,,,,,,,,,
Cc1ccc(OC[C@H](O)[C@H](C)NC(C)C)c2c1CCC2,,1,0,0,,0,,,,,,,,,
N=C(N)SCCc1cnc[nH]1,,0,0,0,0,0,,,,,,,,,
CNC(=O)[C@@H]1O[C@@H](n2cnc3c(NCc4cccc(I)c4)ncnc32)[C@H](O)[C@@H]1O,,0,0,0,0,0,,,,,,,,,
CNCCCCCNCCC1C[C@H]2CCC[C@@H](C1)C2,,1,0,,0,1,,,,,,,,,
Fc1ccc(C(OCCCc2cnc[nH]2)c2ccc(F)cc2)cc1,,0,0,,0,0,,,,,,,,,
O=C(O)Cc1cnc[nH]1,,0,0,0,1,0,,,,,,,,,
COc1cc(OC)c(/C=C2/C(=O)Nc3ccccc32)c(OC)c1,,0,0,0,0,0,,,,,,,,,
O=C1CCC(c2ccc(-n3ccnc3)cc2)=NN1,,0,0,0,0,0,,,,,,,,,
O=S(=O)(c1cccc2ncccc12)N1CCNCC1,,0,0,0,0,0,,,,,,,,,
CC(C)[N+]1(C)[C@@H]2CC[C@H]1CC(C(=O)O[C@@H](CO)c1ccccc1)C2,,0,0,0,0,0,,,,,,,,,
Fc1ccc(CN(C2=NCCN2)c2c(Cl)cccc2Cl)cc1,,,,,,,,0,,0,0,,,,
O=S(=O)(c1cccc2c(I)cccc12)N1CCCNCC1,,0,0,0,0,0,,,,,,,,,
O=C(/C=C\c1ccc(O)cc1)c1ccc(O)cc1O,,,,,,,,,,0,0,,,,
CCCC(=O)NCCc1c2n(c3ccc(OC)cc13)Cc1ccccc1-2,,1,1,1,1,1,,,,,,,,,
c1ccc2c(c1)OC[C@@H](C1=NCCN1)O2,,0,0,,,0,,,,,,,,,
C[C@H]1CN(S(=O)(=O)c2cccc3cnccc23)CCN1,,0,0,0,0,0,,,,,,,,,
CN(C)CCCN1c2ccccc2CCc2ccccc21,,0,0,0,,,,,,,,,,,
Nc1nc2[nH]c(=O)cnc2c(=O)[nH]1,,,,,,,0,,,,,,,,
CC(C)NNC(=O)c1ccncc1,,0,0,0,0,0,,,,,,,,,
CC(N)=NCCCC[C@H](N)C(=O)O,,0,0,0,0,0,,,,,,,,,
CC(N)=NCCC[C@H](N)C(=O)O,,0,0,0,0,0,,,,,,,,,
CC[C@H](C)[C@@H]1O[C@]2(CC[C@@H]1C)C[C@H]1C[C@H](C/C=C(/C)[C@@H](O[C@H]3C[C@H](OC)[C@H](O[C@H]4C[C@H](OC)[C@H](O)[C@H](C)O4)[C@H](C)O3)[C@@H](C)/C=C\C=C3CO[C@@H]4[C@@H](O)C(C)=C[C@H](C(=O)O1)[C@@]34O)O2,,0,0,0,,0,,,,,,,,,
O=C(O)C1CCNCC1,,0,0,,0,0,,,,,,,,,
Cc1ccc2c(c1)C(N1CCN(C)CC1)=Nc1cccnc1N2,,0,0,0,,0,,,,,,,,,
CCCn1c(C)c(C(=O)c2ccc3ccccc3c2)c2ccccc21,,0,0,0,0,0,,,,,,,,,
C[C@@H](C(=O)O)c1cccc(C(=O)c2ccccc2)c1,,0,0,0,0,0,,,,,,,,,
CCCC(=O)NCCc1c2n(c3ccc(OC)cc13)CCCc1ccccc1-2,,0,,,,0,,,,,,,,,
CCN1C[C@]2(C)CC[C@@H](O)[C@]34[C@@H]5C[C@H]6[C@@H](O)[C@@H]5[C@](O)(C[C@@H]6OC)[C@@H](C[C@@H]23)[C@H]14,,1,0,0,0,1,,,,,,,,,
CN1[C@@H]2CC[C@H]1CC(NC(=O)c1nn(C)c3ccccc13)C2,,1,0,0,0,0,,,,,,,,,
Clc1ccc(N2CCN(Cc3c[nH]c4ncccc34)CC2)cc1,,0,0,0,0,0,,,,,,,,,
Ic1ccc(N2CCN(Cc3c[nH]c4ncccc34)CC2)cc1,,0,0,0,0,,,,,,,,,,
C[C@@H](C(=O)O)c1ccc(C[C@@H]2CCCC2=O)cc1,,0,0,0,0,0,,,,,,,,,
CCCCOC(=O)NS(=O)(=O)c1sc(CC(C)C)cc1-c1ccc(Cn2c(CC)nc3c(C)cc(C)nc32)cc1,,0,0,0,1,0,,,,,,,,,
Cc1cccc(C)c1NC(=O)C[N+](C)(C)C,,0,0,0,0,0,,,,,,,,,
CC1(C)CCC2=C(O1)c1ccccc1C(=O)C2=O,,1,0,1,0,,,,,,,,,,
O=S1(=O)N(CCN2CC=C(c3c[nH]c4cc(F)ccc34)CC2)c2cccc3c2N1CCC3,,0,0,0,,0,,,,,,,,,
CC1(C)C(=O)N(CCN2CCC(C(=O)c3ccc(F)cc3)CC2)c2ccccc21,,0,0,0,0,0,,,,,,,,,
Cc1ccccc1N1CCN(S(=O)(=O)C[C@@]23CC[C@H](C[C@H]2NC(=O)[C@@H](N)CCS(C)(=O)=O)C3(C)C)CC1,,0,0,0,0,0,,,,,,,,,
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN[C@@H](C)C3)c(F)c21,,1,,0,,0,,,,,,,,,
COc1cc2nc(N3CCN(C(=O)OCc4ccccc4)[C@H](C(=O)NC(C)(C)C)C3)nc(N)c2cc1OC,,0,0,0,0,0,,,,,,,,,
CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,,0,0,0,0,1,,,,,,,,,
Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1,,0,0,0,,,,,,,,,,,
CC[N+](CC)(CC)CC(=O)Nc1c(C)cccc1C,,0,0,0,,0,,,,,,,,,
CC(C)C[C@H](N)CSSC[C@@H](N)CC(C)C,,0,0,0,1,1,,,,,,,,,
c1ccc([C@@H]2CN3CCSC3=N2)cc1,,1,0,1,,1,,,,,,,,,
O=c1cc(N2CCOCC2)oc2c(-c3ccccc3)cccc12,,0,0,,0,,,,,,,,,,
CCCN(CCC)C(=O)[C@@H](CCC(=O)O)NC(=O)c1ccccc1,,0,0,0,1,,,,,,,,,,
C[C@@H]1O[C@H](C[N+](C)(C)C)C[C@H]1O,,0,0,,0,0,,,,,,,,,
COc1ccccc1CNCCCCCCNCCCCCCCCNCCCCCCNCc1ccccc1OC,,0,0,0,,1,,,,,,,,,
C[C@]12N[C@H](Cc3ccccc31)c1ccccc12,,1,0,0,0,,,,,,,,,,
C[C@H](N)Cc1c[nH]c2ccc(O)cc12,,0,0,0,,0,,,,,,,,,
C[C@@](N)(Cc1ccc(O)c(O)c1)C(=O)O,,0,0,0,1,,,,,,,,,,
CC[C@H](CO)NC(=O)[C@@H]1C=C2c3cccc4c3c(cn4C)C[C@@H]2N(C)C1,,,1,1,0,1,,,,,,,,,
CNC(=O)OCC[N+](C)(C)C,,1,0,0,,1,,,,,,,,,
NCC[C@H]1CCC[C@H](CCN)N1,,0,0,0,,0,,,,,,,,,
N=c1c[n+](N2CCOCC2)[n-]o1,,1,0,,1,,,,,,,,,,
COc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@H](C2)NCC3,,0,0,0,1,0,,,,,,,,,
O=C(O)/C(=C/c1c(C(=O)O)[nH]c2cc(Cl)cc(Cl)c12)c1ccccc1,,1,,1,1,,,,,,,,,,
Cc1ccccc1CNc1ncnc2c1ncn2[C@@H]1O[C@@H](CO)[C@H](O)[C@@H]1O,,,,,,,1,,,,1,,,,
COc1ccccc1N1CCN(CCN(C(=O)c2ccc(F)cc2)c2ccccn2)CC1,,0,0,0,0,0,,,,,,,,,
COc1ccc2c3c1O[C@@H]1C(=O)CC[C@@]4(O)[C@@H](C2)N(CC2CC2)CC[C@]314,,0,0,0,0,1,,,,,,,,,
Cc1cccc(C)c1OC[C@@H](N)C(C)C,,0,0,0,0,0,,,,,,,,,
COc1cc(CNC(=O)CCCCCCC(C)C)ccc1O,,0,0,0,0,0,,,,,,,,,
Cc1cn[nH]c1,,0,0,0,0,0,,,,,,,,,
COC(=O)Nc1nc2ccc(C(=O)c3cccs3)cc2[nH]1,,0,0,0,0,0,,,,,,,,,
CNCCc1c[nH]c2ccc(O)cc12,,1,0,0,0,,,,,,,,,,
COc1nc(C)nc(Cl)c1NC1=NCCN1,,0,0,,0,0,,,,,,,,,
COc1ccc2[nH]cc(CCN(C)C)c2c1,,0,0,,0,1,,,,,,,,,
CC(C)NC[C@H](O)c1cc(O)cc(O)c1,,0,0,0,1,1,,,,,,,,,
CN1CCN2c3ccccc3Cc3ccccc3[C@@H]2C1,,0,0,1,1,1,,,,,,,,,
Cc1cccc(C)c1OC[C@H](C)N,,0,0,0,0,0,,,,,,,,,
CC[C@H](CO)NC(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@@H]2N(C)C1,,0,0,0,,0,,,,,,,,,
CCO/C([O-])=N/c1c[n+](N2CCOCC2)no1,,0,0,0,,1,,,,,,,,,
Cc1nnc2cc(-c3ccc(C(F)(F)F)cc3)cnn12,,0,0,0,0,0,,,,,,,,,
NC(=O)c1ncn([C@@H]2O[C@@H](CO)[C@@H](O)[C@H]2O)c1O,,0,0,0,0,0,,,,,,,,,
CSC(=N)N,,0,0,0,0,1,,,,,,,,,
CC[N+](CC)(CC)COc1ccc(/C=C\c2ccccc2)cc1,,0,0,0,0,0,,,,,,,,,
COC(=O)[C@](C)(N)Cc1ccc(O)cc1,,0,0,0,0,0,,,,,,,,,
C#CCN(C)CCCOc1ccc(Cl)cc1Cl,,1,0,0,0,0,,,,,,,,,
CNc1ncnc2c1ncn2[C@H]1C[C@@H](OP(=O)(O)O)[C@H](COP(=O)(O)O)O1,,1,0,0,0,0,,,,,,,,,
N=c1nc(N2CCCCC2)cc(N)n1O,,1,0,1,0,0,,,,,,,,,
COc1cc(CCN)ccc1O,,0,0,0,0,,,,,,,,,,
Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,,1,0,0,0,0,,,,,,,,,
Cn1cnc(CCN)c1,,0,0,0,0,0,,,,,,,,,
CC(=O)Oc1cc(C(C)C)c(OCCN(C)C)cc1C,,0,0,0,0,0,,,,,,,,,
CSC(N)=NCCC[C@@H](N)C(=O)O,,0,0,0,,,,,,,,,,,
COc1ccc2[nH]cc(CCNC(C)=O)c2c1,,0,0,0,0,1,,,,,,,,,
C[S@@](=N)(=O)CC[C@@H](N)C(=O)O,,1,0,0,0,,,,,,,,,,
CNc1ncnc2c1ncn2[C@@H]1O[C@@H](CO)[C@H](O)[C@@H]1O,,0,0,0,0,0,,,,,,,,,
CC(C)(CCP(=O)(O)O)C(=O)O,,0,0,0,,1,,,,,,,,,
COc1ccc(CCN(C)CCC[C@@](C#N)(c2cc(OC)c(OC)c(OC)c2)C(C)C)cc1OC,,0,,0,0,0,,,,,,,,,
Cc1ccccc1/C=C\C1=NCCN1,,1,0,0,0,0,,,,,,,,,
COc1cc2c(cc1O)CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H](O)CC[C@H]12,,0,0,0,0,0,,,,,,,,,
